Model	Antioquia_SESGO,PROM	Apartadó_SESGO,PROM	Arauca_SESGO,PROM	Atlántico_SESGO,PROM	Barranquilla_SESGO,PROM	Bello_SESGO,PROM	Bogotá, D,C,_SESGO,PROM	Bolívar_SESGO,PROM	B_R2,PROMacá_SESGO,PROM	Bucaramanga_SESGO,PROM	Buenaventura_SESGO,PROM	Buga_SESGO,PROM	Caldas_SESGO,PROM	Cali_SESGO,PROM	Caquetá_SESGO,PROM	Cartagena_SESGO,PROM	Cartago_SESGO,PROM	Casanare_SESGO,PROM	Cauca_SESGO,PROM	Cesar_SESGO,PROM	Chía_SESGO,PROM	Chocó_SESGO,PROM	Ciénaga_SESGO,PROM	Córdoba_SESGO,PROM	Cúcuta_SESGO,PROM	Cundinamarca_SESGO,PROM	Dosquebradas_SESGO,PROM	Duitama_SESGO,PROM	Envigado_SESGO,PROM	Facatativá_SESGO,PROM	Girardot_SESGO,PROM	Girón_SESGO,PROM	Guainía_SESGO,PROM	Guaviare_SESGO,PROM	Huila_SESGO,PROM	Ibagué_SESGO,PROM	Ipiales_SESGO,PROM	Itagüí_SESGO,PROM	Jamundí_SESGO,PROM	La Guajira_SESGO,PROM	Lorica_SESGO,PROM	Magangué_SESGO,PROM	Magdalena_SESGO,PROM	Maicao_SESGO,PROM	Malambo_SESGO,PROM	Manizales_SESGO,PROM	Medellín_SESGO,PROM	Meta_SESGO,PROM	Montería_SESGO,PROM	Mosquera_SESGO,PROM	Nariño_SESGO,PROM	Norte de Santander_SESGO,PROM	Palmira_SESGO,PROM	Pasto_SESGO,PROM	Pereira_SESGO,PROM	Pitalito_SESGO,PROM	Pop_R2,PROMán_SESGO,PROM	Putum_R2,PROMo_SESGO,PROM	Quibdó_SESGO,PROM	Quindío_SESGO,PROM	Riohacha_SESGO,PROM	Rionegro_SESGO,PROM	Risaralda_SESGO,PROM	San Andrés_SESGO,PROM	Santa Marta_SESGO,PROM	Santander_SESGO,PROM	Sincelejo_SESGO,PROM	Soacha_SESGO,PROM	Soledad_SESGO,PROM	Sucre_SESGO,PROM	Tolima_SESGO,PROM	Tuluá_SESGO,PROM	Tumaco_SESGO,PROM	Tunja_SESGO,PROM	Turbo_SESGO,PROM	Uribia_SESGO,PROM	Valle del Cauca_SESGO,PROM	Valledupar_SESGO,PROM	Vaupés_SESGO,PROM	Villavicencio_SESGO,PROM	Yopal_SESGO,PROM	NA_SESGO,PROM	Antioquia_R2,PROM	Apartadó_R2,PROM	Arauca_R2,PROM	Atlántico_R2,PROM	Barranquilla_R2,PROM	Bello_R2,PROM	Bogotá, D,C,_R2,PROM	Bolívar_R2,PROM	B_R2,PROMacá_R2,PROM	Bucaramanga_R2,PROM	Buenaventura_R2,PROM	Buga_R2,PROM	Caldas_R2,PROM	Cali_R2,PROM	Caquetá_R2,PROM	Cartagena_R2,PROM	Cartago_R2,PROM	Casanare_R2,PROM	Cauca_R2,PROM	Cesar_R2,PROM	Chía_R2,PROM	Chocó_R2,PROM	Ciénaga_R2,PROM	Córdoba_R2,PROM	Cúcuta_R2,PROM	Cundinamarca_R2,PROM	Dosquebradas_R2,PROM	Duitama_R2,PROM	Envigado_R2,PROM	Facatativá_R2,PROM	Girardot_R2,PROM	Girón_R2,PROM	Guainía_R2,PROM	Guaviare_R2,PROM	Huila_R2,PROM	Ibagué_R2,PROM	Ipiales_R2,PROM	Itagüí_R2,PROM	Jamundí_R2,PROM	La Guajira_R2,PROM	Lorica_R2,PROM	Magangué_R2,PROM	Magdalena_R2,PROM	Maicao_R2,PROM	Malambo_R2,PROM	Manizales_R2,PROM	Medellín_R2,PROM	Meta_R2,PROM	Montería_R2,PROM	Mosquera_R2,PROM	Nariño_R2,PROM	Norte de Santander_R2,PROM	Palmira_R2,PROM	Pasto_R2,PROM	Pereira_R2,PROM	Pitalito_R2,PROM	Pop_R2,PROMán_R2,PROM	Putum_R2,PROMo_R2,PROM	Quibdó_R2,PROM	Quindío_R2,PROM	Riohacha_R2,PROM	Rionegro_R2,PROM	Risaralda_R2,PROM	San Andrés_R2,PROM	Santa Marta_R2,PROM	Santander_R2,PROM	Sincelejo_R2,PROM	Soacha_R2,PROM	Soledad_R2,PROM	Sucre_R2,PROM	Tolima_R2,PROM	Tuluá_R2,PROM	Tumaco_R2,PROM	Tunja_R2,PROM	Turbo_R2,PROM	Uribia_R2,PROM	Valle del Cauca_R2,PROM	Valledupar_R2,PROM	Vaupés_R2,PROM	Villavicencio_R2,PROM	Yopal_R2,PROM	PROM_MODEL	PROM_R2	NUM_NA
microWave+washMach+OverCr	0,9512234515	0,9373285602	1,9450302784	1,0803229543	0,9590977157	0,2524140685	0,0723818023	0,4024144419	2,2079556387	0,7255970224	13,9180470289	55,5177834967	0,864370469	0,2920239895	4,6775385679	0,549113716	1,4700351092	1,9859024816	6,7814171891	1,1636602466	NA	4,9948819552	65,2196992649	0,2150242355	NA	0,5458675511	2,1371658868	119,1661669197	12,4147425778	2,8780882821	5,166342335	3,4399296336	NA	363,9678387939	0,6587603409	3,8129803128	0,1499180523	0,5930745816	NA	0,8665836456	30,5900612454	5,6344121544	0,7226537585	NA	1,806786052	1,9386151043	0,1665486081	0,207383523	1,4201144982	21,1450778205	0,8859619316	0,8865371705	2,4048904225	1,1173512496	0,7923406658	13,4784139095	162,0786540112	0,6045091074	0,0011412725	3,3790159245	8,9473980176	1,53454837	1,6502823244	NA	0,493808909	1,0020184562	1,5373850078	1,1990848596	6,0741403616	0,5005732859	3,889008012	NA	9,8305782724	0,1210093121	0,701779713	8,370153007	0,1865265775	0,1261300334	40,1076313649	0,5720662333	0,265576249	NA	0,9422478469	0,9535984791	0,9555737222	0,935088486	0,9531866903	0,9604825366	0,9491733709	0,9494766559	0,9519159137	0,9500602678	0,9626367534	0,967551282	0,9504927507	0,9503055417	0,9355077588	0,9514013021	0,9582908061	0,9482456435	0,9349630059	0,9492954568	NA	0,9481528068	0,9412148546	0,9392046901	NA	0,9479414825	0,9646965851	0,960604845	0,9598403113	0,9658737157	0,9662681756	0,9533397316	NA	0,9823807566	0,9480673526	0,956829189	0,9619411537	0,9562671167	NA	0,954792475	0,9486934518	0,944389352	0,947673682	NA	0,958758468	0,959242191	0,9473731313	0,9503349032	0,9522176554	0,9587655127	0,9607841348	0,9447867085	0,9595463605	0,9657282929	0,9592093952	0,9468855682	0,9516778917	0,9531883456	0,9518374743	0,9584112753	0,9154919274	0,9666491949	0,9456120447	NA	0,9514064069	0,9470537856	0,9522072562	0,9597298836	0,9499099239	0,9406126189	0,9476441287	NA	0,947665096	0,9680075042	0,9504854767	0,9481898587	0,9459691429	0,9558895403	0,9514380494	0,9532545035	0,9541434531	13,7750120188	0,94819565	7
heater+soundEqui+OverCr	0,9684532851	0,3125338643	1,175418183	1,1626747093	0,9823603949	0,5195860106	0,0675461412	0,4455345777	2,680475729	0,379725522	8,2689657552	15,7326961964	1,2590379283	0,4723224008	5,5492895455	0,7969693557	3,1414141729	2,1452668389	6,5273332067	1,0652311306	NA	7,8940775854	26,0351011898	0,1918900455	NA	0,6590061061	2,3125683851	71,5676431191	37,7111110327	3,858768828	11,0345609032	5,8423853806	NA	509,3842297011	0,4242269294	5,7912980553	1,4276575581	0,9357310372	NA	1,0108537699	2,5378554599	2,7422022136	0,8105338078	NA	11,3575013158	2,02519318	0,2094524801	0,3415152307	1,2090459774	14,647048008	0,9372252476	1,1861744076	1,9176068947	1,2208618647	1,8000960549	15,2732178541	134,5793399625	1,3753275906	2,2317053568	6,2138101778	19,2234910978	0,5828561908	1,9485045832	NA	3,3594990279	2,1968566495	0,1513251772	1,9579825525	1,6042511213	0,6700240771	5,3405376095	NA	2,819029158	0,1533311661	0,6262398292	3,3662283456	0,1438145947	0,1337574954	45,5678652178	0,4246263947	0,1315529828	NA	0,9426431549	0,9537764843	0,9553312448	0,9367380869	0,9529487834	0,9605440775	0,9497222466	0,9486426042	0,9495799608	0,9488427649	0,9621966041	0,9654962217	0,9487561332	0,9508879441	0,9355494641	0,9491150164	0,9576919321	0,9490559609	0,9357308763	0,9483976068	NA	0,9490480659	0,9417016321	0,937266595	NA	0,9472054582	0,9646795657	0,9607401893	0,9589552722	0,9659270412	0,969174481	0,9519401496	NA	0,9832888176	0,9479168854	0,9566238288	0,9627936164	0,955284721	NA	0,9539190807	0,9430904595	0,9437032228	0,9473397247	NA	0,9606885179	0,9575996949	0,9477625372	0,949977306	0,9515584989	0,9579268409	0,9609279131	0,9457047123	0,9595420391	0,9663350758	0,9585925888	0,9451081156	0,9494749837	0,9537381176	0,950076189	0,9574999703	0,9215748162	0,9660094802	0,9447933693	NA	0,9530898153	0,9457272677	0,951544428	0,9596278037	0,9518534875	0,9397381092	0,9472294259	NA	0,9467310266	0,9684489205	0,9501130625	0,9470520461	0,9455601426	0,9545348728	0,952516472	0,9524724103	0,9522719797	13,956100418	0,9474575673	7
dvd+washMach+OverCr	0,9905972777	13,8745005516	1,6340252006	0,6749194636	0,8446470385	0,4435924502	0,0628464314	0,3721243122	2,1981651009	1,3808215831	6,8198832437	0,1913468885	0,828472546	0,3002463765	4,4240727404	0,7626649383	0,6416715373	2,2862785897	6,1131777107	1,1973340141	NA	6,7363432239	73,5532664213	0,1962650419	NA	0,5805854546	2,426130933	123,8017776568	34,4588018356	3,1341394433	29,4521171095	7,8585383414	NA	388,6990086377	0,7216689204	4,0263629795	0,0341771235	0,5325249659	NA	0,8090726789	2,6825333883	4,5168576989	0,6568506136	NA	5,449902033	0,8578319542	0,1987755638	0,3742215059	1,3170381247	9,615848138	0,8444282902	0,8503314483	2,4256466004	1,1977737855	0,4930655357	25,1895123692	146,9399990294	0,9337139725	0,0009464406	6,1172161582	15,2851305219	6,5141822318	1,5605389383	NA	0,5341192757	1,0171347471	0,2044625225	1,6065250909	1,981927117	0,6642487186	4,9113112272	NA	6,2164081004	0,119509521	0,9712565372	6,7159659209	0,1645504406	0,2378752912	49,9882605215	0,4593698983	5,1552221957	NA	0,9426627244	0,9541220504	0,9551665951	0,9349452069	0,9534155303	0,9604845061	0,9482498942	0,9511094775	0,9511249748	0,9487306377	0,9629160254	0,9652177598	0,9513075923	0,9505334864	0,9354449651	0,9513016883	0,9609792604	0,9482472912	0,9360162132	0,9498399561	NA	0,9477785768	0,9406451861	0,9390123497	NA	0,9485005449	0,9646660581	0,9610422852	0,9583377193	0,9661603655	0,9670643805	0,9533425671	NA	0,9831759112	0,9480206731	0,9568521133	0,9620293965	0,9570911516	NA	0,95483873	0,9464280967	0,9444200955	0,9477672363	NA	0,9606056112	0,9586006528	0,9468570113	0,950306081	0,9526494021	0,9580922758	0,9610722238	0,9433985467	0,959939168	0,965670175	0,9595894544	0,9485143756	0,951814505	0,9535331367	0,9509474287	0,958619819	0,9149130195	0,9667934333	0,9456887817	NA	0,9510656654	0,9473659263	0,9522975691	0,9598838974	0,9494280146	0,9394665009	0,9490783996	NA	0,9476080521	0,9680246234	0,9504996201	0,9479803205	0,946313605	0,9558385939	0,9514709492	0,9532077768	0,9548340611	14,0274683815	0,9487483928	7
cellPhone+soundEqui+OverCr	1,1870880503	3,773526578	1,0743830141	1,197935574	0,8174658176	1,993040533	0,0622291183	0,4689278901	1,4838277173	0,5336351344	12,4141202046	0,9128808162	0,9015946958	0,3533569011	5,0935716588	0,64776409	1,2102032132	2,6284504537	6,8015586743	1,0666924393	NA	4,7668293597	26,1768331112	0,1860739923	NA	0,7341411944	2,6829426054	69,3068283526	19,3977764727	2,7456402654	40,0374843654	1,5320292216	NA	490,463715408	0,4926599624	2,3918257823	0,509403426	0,8720810972	NA	0,7698900377	2,2755009562	3,6905873163	0,5776800757	NA	5,5809200973	1,4202452092	0,2171776458	0,2084982199	2,4793427896	57,3693755151	0,657434575	1,0376841099	1,4547261539	2,2380747005	0,5308154675	1,7470421708	133,0118264445	1,900542006	4,7241011277	10,037391598	0,8240780641	0,0344022256	0,9821203106	NA	0,5792091187	2,0011937527	0,0050626403	1,3129492155	0,2150074592	0,9669295242	5,5441733	NA	2,6444650398	0,0148829983	0,5791027731	3,7362596575	0,1476965684	0,1985381005	85,3741749847	0,6299062639	1,1453106935	NA	0,9415023343	0,9531668841	0,9554134487	0,9368074516	0,9530090995	0,9607048335	0,9482696241	0,9491836197	0,948057878	0,9472069337	0,9625829384	0,9646247216	0,9478005698	0,9510045811	0,9357214961	0,9500024269	0,9576873035	0,9487508518	0,9349937047	0,9483905374	NA	0,9485100538	0,9424429122	0,9375491142	NA	0,9464332532	0,9648756424	0,9607323524	0,9605562681	0,9658673987	0,9675247309	0,9521318708	NA	0,9837440588	0,9482095505	0,9569004093	0,9630090368	0,9551956792	NA	0,9540019362	0,9430810478	0,9434427398	0,947260442	NA	0,9611633633	0,9578386268	0,9461833519	0,9492176599	0,9517257003	0,9611406589	0,960475037	0,9429147855	0,9594228415	0,9661117393	0,9589052021	0,9454072105	0,9503329641	0,9537315122	0,9502931412	0,9578179757	0,923905712	0,966103704	0,9443652859	NA	0,9519894413	0,9456769234	0,9513101764	0,959668093	0,9522703513	0,9398394204	0,9479717768	NA	0,9469832343	0,9677777125	0,9496601839	0,9470625298	0,9458814924	0,9548998926	0,9516282973	0,9529365592	0,9540288847	14,1322004878	0,9477656095	7
cellPhone+heater+OverCr	1,2322679507	0,5454908062	1,4016627303	1,1214099693	0,9459589061	0,3927826732	0,062725041	0,4230912168	2,698607569	0,3471235898	13,8397765788	3,7067491962	1,1906532689	0,352607802	4,5554564888	0,3957191152	3,9301770841	2,5305137519	5,8883126083	1,0559852159	NA	5,1812861455	21,2478517446	0,1647745372	NA	0,8385565405	2,6258218718	64,8375070248	30,5493754862	3,4268585679	17,0231587419	4,6943074738	NA	503,9716693872	0,1825082642	5,0751645204	0,1664790661	0,5802106411	NA	1,0227287324	2,2197909824	2,848357721	0,6888128216	NA	8,3804198392	1,9919970402	0,1961478453	0,4034090126	2,3059471735	72,7516687608	0,8103647095	1,0664519148	1,7263747467	2,2178448966	2,406020731	15,4339878604	135,6286765723	2,6458683644	4,1657287155	8,0732465393	5,4465849654	0,0308791353	1,4748915851	NA	3,1771028581	1,8056405681	0,2461529704	1,4278209345	0,4324517776	0,8272695201	3,9928459633	NA	6,6975790196	0,0610869068	0,5309492887	1,2772735221	0,1519222366	0,3648949942	44,9572521084	0,3957382977	3,7176178279	NA	0,9422656405	0,9537868397	0,9552638808	0,9348036476	0,9530461339	0,9607267353	0,9503954508	0,9489640587	0,9496522489	0,9489334861	0,9627187373	0,9658839628	0,9484626553	0,9515754098	0,9357102506	0,9500187453	0,9577101121	0,9478747653	0,9368037294	0,9480716473	NA	0,9482088708	0,9413567874	0,9374113628	NA	0,947203876	0,9648871181	0,9606323828	0,9598228877	0,9659092297	0,9707540447	0,9518807346	NA	0,9826617259	0,9481983905	0,9568835942	0,9623423333	0,9552901785	NA	0,95375725	0,9433944082	0,9436827836	0,9474106484	NA	0,9608035408	0,9579509572	0,9479066814	0,9501421403	0,9516905724	0,9613888401	0,9606455333	0,9457640111	0,958876084	0,9661899543	0,9588958301	0,9453538153	0,9503117993	0,951971937	0,950281684	0,9586376211	0,9264730768	0,9658152512	0,9448088495	NA	0,9523900839	0,9456260337	0,9514450087	0,9595374556	0,95001386	0,9371863422	0,9481013396	NA	0,9463623636	0,9685709261	0,949633356	0,9469827232	0,9458441528	0,955376865	0,9522887257	0,9529033311	0,9537811907	14,2051675816	0,9480234156	7
heater+washMach+OverCr	1,0729667516	0,5194489408	1,9748020087	0,9838481287	1,0010315572	0,4874171651	0,0642261917	0,3654272994	2,9593886523	0,3453827378	7,1331576478	22,8280148139	1,0705879983	0,368584381	4,465217356	0,3985338013	3,9321513174	1,9111875161	6,3010190814	1,1108821382	NA	7,8958468912	60,6075440967	0,2048474224	NA	0,7013584847	2,4076413554	110,9472079593	35,4155793991	2,8546927141	28,8264701346	5,4942249462	NA	465,8541332143	0,4208477213	6,6987575926	1,4714877069	0,8548431406	NA	1,353105807	1,9031995894	4,4547503597	0,7955144557	NA	2,9206185276	1,4636511333	0,1922532409	0,4024853817	1,0986981887	17,1764860795	1,1126317168	0,9520860034	2,0587323184	1,1312255321	1,8829412062	27,8965274591	160,2508865978	1,1901984227	1,4414093277	7,2254675301	1,7298314529	2,949760835	3,6811344212	NA	3,4729178619	1,775021246	0,0228741991	1,8806656221	2,9885146411	0,588388612	4,6999882502	NA	6,2771263878	0,1653599975	0,6753049835	8,5630193688	0,1888552567	0,3106274148	34,2860674919	0,4234084933	0,5071837898	NA	0,9430955656	0,95375682	0,9552228425	0,9347165766	0,9531740656	0,9604731187	0,95026123	0,9496017272	0,9517203418	0,9502003927	0,9635225884	0,9654597793	0,9507299953	0,9509524491	0,935677357	0,9514124198	0,9582547708	0,9484875768	0,9359203081	0,9492946806	NA	0,9481218285	0,9407033245	0,9387266755	NA	0,9481355414	0,964686743	0,9606115614	0,9585378547	0,9661615995	0,9687143629	0,9531798639	NA	0,9826774088	0,9480872118	0,9568325827	0,9623085487	0,9562758936	NA	0,955084456	0,9465940014	0,9446664569	0,94776286	NA	0,958895729	0,9585973637	0,9482021235	0,951237534	0,9521549054	0,9585118477	0,9608766423	0,9460753218	0,9596599597	0,9661174437	0,9591201939	0,9468303927	0,9514246941	0,9529160979	0,9508345717	0,9591891028	0,9207556506	0,9665485059	0,9458424131	NA	0,9522383015	0,9470370857	0,9520959674	0,9596993849	0,9490809259	0,9395015983	0,9470746095	NA	0,9478568159	0,9687676535	0,9507372124	0,9482445891	0,9458430731	0,9559569307	0,9519352789	0,9533068684	0,9543148244	14,8924010469	0,948705195	7
car+dvd+OverCr	1,0578179396	90,4666542644	1,3238977589	1,5477057149	1,0370901461	1,469145272	0,0684060227	0,3001043737	2,0251681932	0,7948141215	10,3942823768	0,9709200988	0,9318354198	0,4233967236	4,1553402728	2,0312858532	1,3519824726	2,5322540975	6,0102322222	1,2604469048	NA	4,2968694299	18,7752037054	0,1929802399	NA	0,6103524686	2,3486578863	141,2638817245	104,38459482	1,404668897	7,4647696157	9,0776384981	NA	342,6223997654	1,0664260309	5,157741302	0,118027393	0,7958276996	NA	0,9491336492	13,4896773951	4,2187876418	0,634044614	NA	3,7648428188	1,5960859088	0,2008033044	0,3764359446	5,9001068533	31,6269533318	0,834480787	1,0353656487	2,2622553604	1,822783414	1,2611624251	2,5451596632	137,8197538441	1,0325986305	0,1314047743	9,4148554059	60,5939390509	7,0088375613	2,4214901753	NA	0,6040734823	1,0598960835	2,6848075464	1,4041717157	1,5248800033	0,5920881662	4,4126491173	NA	6,2135031356	0,1339370537	0,9698624744	3,0726106157	0,1325364301	0,481642445	43,6244161371	0,7591885368	4,5857937599	NA	0,9418361201	0,9545601858	0,955643463	0,9353286372	0,9534337945	0,960646824	0,9496420074	0,9511686663	0,9492952044	0,9484062163	0,9620935832	0,9654053776	0,9489483386	0,951016415	0,935610074	0,9503184443	0,9609851452	0,9484658091	0,9363714982	0,9492068796	NA	0,948199991	0,9422499204	0,9379691324	NA	0,9476321371	0,9646499591	0,960990294	0,9603935472	0,9661939755	0,9673694183	0,9529000625	NA	0,9814394344	0,9478881083	0,9566853307	0,9611520478	0,9564123169	NA	0,9539129398	0,9467268331	0,9436439433	0,9475564566	NA	0,9610180686	0,9575873376	0,9476832809	0,9497877604	0,9526278552	0,9575790489	0,9609906809	0,9430972195	0,9609701358	0,9674267276	0,9600079869	0,9470906934	0,9502715142	0,9526653472	0,950331232	0,9592723673	0,9147688566	0,9665874418	0,9445826426	NA	0,9523092185	0,947612045	0,9516666771	0,9597081243	0,94999349	0,9395981752	0,9491685793	NA	0,9454888679	0,968198259	0,9498829412	0,9476200678	0,9465447078	0,9548253117	0,9520740599	0,9521805404	0,9536604388	15,3098626302	0,9477482794	7
heater+car+OverCr	1,0972370812	60,7941807543	1,2464495578	2,3803495534	1,1587026166	0,7332243009	0,0687859828	0,2821123002	3,1331733695	0,3547231368	11,3733878066	29,7757314853	1,2367373895	0,4408705313	4,1193275094	1,5697455322	1,2884320496	2,6501316198	6,0222802681	1,1744430266	NA	5,6005254432	12,2926405081	0,2003053518	NA	0,7024962289	2,4454376854	147,6143843049	88,7683775537	3,2411431594	47,500990865	6,3786420453	NA	325,0333144924	0,5817840193	6,1657001075	1,4426428594	0,7142362435	NA	1,4013621061	16,4954932229	3,1266446569	0,779518666	NA	1,6983365327	2,4191263672	0,2012457745	0,4240408611	5,5724388152	31,3432334156	0,9892728192	1,2865456562	2,1391211608	1,4515101904	1,8746422234	11,0264091411	140,2214204795	1,3335324344	1,6405158329	8,8569412284	56,5946039986	1,2001963014	1,7497254155	NA	3,2504796492	1,7612303013	2,9059689996	2,1664321626	2,8184761615	0,5666193643	3,443806931	NA	6,3337521393	0,2072109568	0,5333903925	3,3973897851	0,1632510236	0,1645226336	31,8823404938	0,6098427887	0,482873744	NA	0,9423566585	0,9545371596	0,9556659775	0,9349647309	0,9530989905	0,9606969059	0,9511568183	0,9490590505	0,9501531001	0,9493073646	0,9620941253	0,9654755106	0,9483510072	0,9513309689	0,9356641461	0,9500033011	0,9578504745	0,9486655421	0,9361327449	0,948160763	NA	0,9484038184	0,9416235057	0,9373913138	NA	0,9471921183	0,9646775481	0,9606056203	0,9605555864	0,9658703587	0,9695070808	0,9522959156	NA	0,9814571673	0,9479110547	0,9566300724	0,9616050569	0,955273398	NA	0,9535984656	0,9463537727	0,9437925977	0,9474053915	NA	0,9599023071	0,9576246305	0,9484907252	0,9505340503	0,9519616582	0,9578225676	0,9608921622	0,9457139917	0,9606900345	0,9677556633	0,9595639747	0,9458021524	0,949763563	0,9517771311	0,9500486458	0,9593545551	0,920492346	0,9659500529	0,9449108206	NA	0,9535310635	0,9470958942	0,9516498832	0,9594536752	0,949561711	0,9395137034	0,9472223211	NA	0,9457695157	0,9688093339	0,9497484967	0,94778006	0,9460360364	0,9545815772	0,9520414631	0,9524150089	0,9521426544	15,3256231293	0,9472496565	7
car+soundEqui+OverCr	1,0430105943	83,5872273929	0,9955726243	1,8637863834	1,0488510448	1,4715371726	0,0754676525	0,3492803483	2,0912120157	0,4504791785	9,8862576682	5,5743426661	0,9715645854	0,506679405	5,215525105	1,3705732807	0,2690569931	2,7980829064	6,9546377204	1,2667063278	NA	4,6413142547	13,5460484849	0,190711516	NA	0,628369815	2,3594022108	159,5266869904	76,5160352526	1,8433752627	2,8417960462	2,5951452495	NA	377,5991769363	1,125960757	4,2465612851	0,2372523285	1,245581819	NA	1,1980292777	19,0134268553	4,5120786318	0,6946492987	NA	9,0345409271	2,2033046312	0,2190357687	0,232266355	5,3942415573	30,7635255874	0,8204680826	1,1295233439	1,9655192534	1,7253919028	1,1142507359	0,7820171892	137,5411809295	0,8063295082	0,377886056	12,5681939065	38,8611182396	1,3694978894	1,3173029105	NA	0,55757832	1,584171316	1,4688524679	1,7717431023	2,6682248502	0,6655212899	4,3844528619	NA	2,5156452437	0,3317268099	0,5085489986	4,9305387457	0,1454691007	0,3144313998	71,8587342388	0,9034056914	0,1569828261	NA	0,941651553	0,9538882579	0,9556995413	0,9369758034	0,9530512436	0,9607130113	0,9492905317	0,9489239463	0,9490110934	0,9480404858	0,961844876	0,9642019754	0,9476789227	0,9507561988	0,9356299432	0,9499836484	0,9578213807	0,9491136846	0,9353451363	0,9484331749	NA	0,9490883836	0,9445971292	0,9374760984	NA	0,9464188511	0,9646580713	0,9607121968	0,9605019283	0,9657952044	0,9661849486	0,9523792256	NA	0,9833054731	0,9478851228	0,9566368698	0,9622945154	0,9551080481	NA	0,9537467913	0,9459521731	0,943572075	0,9472328523	NA	0,9602664104	0,957558723	0,9474327212	0,9496278515	0,9519210179	0,9578685156	0,9609349716	0,9429627397	0,9610948233	0,96761354	0,9595757516	0,9459229115	0,9497934353	0,9538712164	0,9499788002	0,9592079364	0,9160524202	0,9662523985	0,944550967	NA	0,9527774403	0,947118707	0,9515569552	0,9596174559	0,9520027261	0,9415626432	0,9473407215	NA	0,9465674938	0,9681756832	0,9497893333	0,9476583038	0,9460531787	0,9542538214	0,9519640258	0,9522221094	0,9521252832	15,4776091267	0,9468884181	7
cellPhone+washMach+OverCr	1,1884615997	5,3954532437	1,811259436	0,6740661689	0,8103297275	0,4675678775	0,0615312931	0,4924752792	2,2202433015	0,3667317211	9,4297175042	0,0867462202	0,8138761624	0,2635477097	4,5836160093	0,5238548544	1,4507101918	2,3229837891	6,6025551497	1,1868827855	NA	4,1748368741	63,6951480743	0,1544762398	NA	0,7127759457	2,7114618031	113,8238330051	12,9552171855	1,8148253764	37,9931132779	2,0376654602	NA	493,1853312707	0,4589876282	2,5875146585	0,6166681107	0,7481341783	NA	1,0997940722	2,0014665257	5,5293708842	0,5800925659	NA	10,4622106002	0,9308505345	0,1946588646	0,2457139838	2,4398951072	61,2508574937	0,7409404396	0,88044663	2,2864160298	1,8900221731	0,6141408181	13,0912030722	148,3727618481	1,7291943531	2,2308368584	9,7440600979	12,7968733322	2,1642310069	1,4446350277	NA	0,4979795453	1,1923701899	0,0803815953	1,3535751661	0,994587692	0,8155733628	4,3461566802	NA	6,4776210266	0,0538298855	0,6726605293	9,0296710146	0,194345802	0,2138049386	60,5047219894	0,6602068596	3,8244529836	NA	0,9422240787	0,9531055557	0,9553420776	0,9350125914	0,9531911986	0,9608221953	0,9490595059	0,9500908933	0,9511871985	0,9486827376	0,9634692764	0,9646221281	0,9504648363	0,9510480213	0,9358099465	0,9515681538	0,958376576	0,9482627402	0,9358771011	0,94929834	NA	0,9477392924	0,9422736834	0,9389177936	NA	0,9479015777	0,9648688109	0,9605936481	0,9598531831	0,9659852704	0,9679315424	0,9537857566	NA	0,9849554421	0,9484108582	0,957014031	0,9624036742	0,9562653082	NA	0,9552015967	0,9464379803	0,9443621639	0,9476235414	NA	0,960301488	0,9590368367	0,9469013944	0,9502929277	0,9523686581	0,9615245536	0,9608425102	0,9434307999	0,9595351086	0,9658024103	0,9592738116	0,9469967082	0,9520688789	0,9530993818	0,9509977237	0,959089259	0,9232383213	0,9664391638	0,9455618611	NA	0,9514841525	0,9469860173	0,9519189137	0,9597415985	0,950130042	0,9396764584	0,9479310884	NA	0,9480334419	0,9683519999	0,9503419728	0,948146176	0,9460702116	0,9559691253	0,9504301928	0,9535695407	0,9550538139	15,568313658	0,9486389463	7
